customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn;SampleWeight
"3751-KTZEL";"Female";0;"No";"No";1;"No";"No phone service";"DSL";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"No";"Mailed check";35,050000;35,050000;"Yes";1,000000
"1977-STDKI";"Female";1;"No";"No";1;"Yes";"No";"Fiber optic";"No";"Yes";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";73,000000;73,000000;"Yes";1,000000
"0824-VWDPO";"Female";0;"No";"No";45;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"No";"No";"No";"Yes";"One year";"No";"Bank transfer (automatic)";96,750000;4442,750000;"No";2,768325
"5813-UECBU";"Male";1;"No";"No";33;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"No";"No";"Month-to-month";"Yes";"Credit card (automatic)";83,850000;2716,300000;"Yes";1,000000
"9746-UGFAC";"Female";0;"No";"No";22;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Bank transfer (automatic)";20,850000;450,650000;"No";2,768325
"2946-KIQSP";"Female";0;"No";"No";35;"No";"No phone service";"DSL";"No";"No";"Yes";"Yes";"No";"No";"Month-to-month";"Yes";"Mailed check";33,450000;1175,850000;"No";2,768325
"4342-HENTK";"Female";1;"No";"No";2;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";70,650000;142,350000;"Yes";1,000000
"4195-SMMNX";"Male";0;"No";"No";2;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";20,350000;33,200000;"Yes";1,000000
"2812-ENYMO";"Male";0;"No";"No";26;"No";"No phone service";"DSL";"Yes";"No";"No";"Yes";"Yes";"Yes";"One year";"No";"Credit card (automatic)";54,550000;1362,850000;"No";2,768325
"7977-HXJKU";"Male";0;"No";"Yes";21;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Mailed check";19,600000;397,000000;"No";2,768325
"7356-IWLFW";"Male";0;"Yes";"Yes";46;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"No";"No";"No";"Month-to-month";"Yes";"Bank transfer (automatic)";80,000000;3769,700000;"No";2,768325
"6308-CQRBU";"Female";0;"Yes";"No";71;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"No";"Electronic check";109,250000;7707,700000;"No";2,768325
"7493-TPUWZ";"Male";0;"No";"No";1;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";79,150000;79,150000;"Yes";1,000000
"4558-FANTW";"Female";0;"Yes";"Yes";17;"Yes";"No";"Fiber optic";"Yes";"No";"No";"Yes";"Yes";"No";"Month-to-month";"No";"Electronic check";91,850000;1574,450000;"Yes";1,000000
"2696-ECXKC";"Female";0;"Yes";"Yes";55;"Yes";"Yes";"Fiber optic";"Yes";"No";"No";"No";"Yes";"Yes";"One year";"No";"Mailed check";100,900000;5448,600000;"No";2,768325
"7623-TRNQN";"Male";0;"No";"Yes";1;"Yes";"No";"DSL";"No";"No";"No";"Yes";"No";"No";"Month-to-month";"Yes";"Mailed check";49,900000;49,900000;"Yes";1,000000
"9661-MHUMO";"Male";1;"Yes";"Yes";1;"Yes";"No";"DSL";"No";"No";"No";"Yes";"No";"No";"Month-to-month";"Yes";"Credit card (automatic)";49,250000;49,250000;"Yes";1,000000
"7718-RXDGG";"Male";0;"Yes";"No";15;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Bank transfer (automatic)";68,600000;1108,600000;"No";2,768325
"1842-EZJMK";"Male";0;"Yes";"Yes";50;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"Yes";"Yes";"Yes";"Month-to-month";"No";"Electronic check";103,700000;5071,050000;"Yes";1,000000
"1936-UAFEH";"Female";0;"No";"No";68;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"Two year";"No";"Credit card (automatic)";110,250000;7279,350000;"No";2,768325
"8073-IJDCM";"Female";0;"No";"No";1;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"Yes";"Mailed check";20,300000;20,300000;"Yes";1,000000
"8778-LMWTJ";"Female";0;"No";"No";9;"Yes";"No";"Fiber optic";"Yes";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";74,850000;708,200000;"No";2,768325
"8884-ADFVN";"Male";1;"Yes";"No";7;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";101,950000;700,850000;"Yes";1,000000
"1302-TPUBN";"Male";0;"No";"No";66;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Bank transfer (automatic)";19,350000;1240,800000;"No";2,768325
"0637-UBJRP";"Male";0;"Yes";"Yes";13;"Yes";"No";"Fiber optic";"Yes";"No";"No";"No";"No";"Yes";"Month-to-month";"No";"Electronic check";84,050000;1095,300000;"Yes";1,000000
"2378-VTKDH";"Male";1;"Yes";"No";65;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";104,350000;6578,550000;"No";2,768325
"0927-CNGRH";"Male";0;"No";"Yes";1;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";19,550000;19,550000;"No";2,768325
"3466-RITXD";"Male";0;"No";"No";26;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Credit card (automatic)";92,400000;2349,800000;"No";2,768325
"0807-ZABDG";"Female";0;"No";"Yes";3;"Yes";"No";"DSL";"Yes";"No";"No";"Yes";"No";"No";"Month-to-month";"Yes";"Mailed check";55,100000;154,650000;"Yes";1,000000
"6728-CZFEI";"Female";0;"No";"No";15;"Yes";"No";"DSL";"No";"No";"No";"No";"Yes";"No";"One year";"No";"Mailed check";56,150000;931,900000;"No";2,768325
"8224-UAXBZ";"Female";0;"Yes";"No";58;"No";"No phone service";"DSL";"Yes";"Yes";"No";"No";"Yes";"No";"One year";"Yes";"Electronic check";45,350000;2540,100000;"No";2,768325
"9776-CLUJA";"Female";1;"Yes";"No";51;"Yes";"Yes";"Fiber optic";"Yes";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";77,500000;3807,350000;"Yes";1,000000
"0480-KYJVA";"Female";0;"Yes";"Yes";72;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Credit card (automatic)";24,250000;1784,500000;"No";2,768325
"6608-QQLVK";"Male";0;"No";"No";1;"Yes";"No";"DSL";"No";"No";"Yes";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";50,500000;50,500000;"Yes";1,000000
"8782-NUUOL";"Male";0;"No";"No";60;"Yes";"No";"DSL";"Yes";"No";"Yes";"Yes";"Yes";"Yes";"One year";"No";"Mailed check";79,000000;4801,100000;"No";2,768325
"7601-WFVZV";"Male";0;"No";"No";1;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";19,550000;19,550000;"No";2,768325
"8761-NSOBC";"Male";0;"No";"No";44;"Yes";"No";"Fiber optic";"No";"Yes";"No";"Yes";"Yes";"Yes";"Month-to-month";"No";"Electronic check";100,550000;4398,150000;"Yes";1,000000
"7945-PRBVF";"Male";0;"No";"No";35;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Bank transfer (automatic)";21,450000;705,450000;"No";2,768325
"4351-QLCSU";"Female";0;"No";"No";1;"Yes";"No";"DSL";"No";"No";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Credit card (automatic)";55,000000;55,000000;"Yes";1,000000
"5921-NGYRH";"Male";0;"Yes";"No";64;"Yes";"No";"Fiber optic";"Yes";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Mailed check";73,550000;4764,000000;"No";2,768325
"0488-GSLFR";"Female";0;"No";"No";1;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";69,500000;69,500000;"Yes";1,000000
"2474-BRUCM";"Male";1;"Yes";"No";40;"Yes";"Yes";"Fiber optic";"Yes";"No";"No";"No";"Yes";"Yes";"Month-to-month";"No";"Electronic check";101,850000;4086,300000;"Yes";1,000000
"1353-LJWEM";"Male";0;"No";"No";11;"Yes";"No";"DSL";"No";"Yes";"Yes";"Yes";"No";"No";"Month-to-month";"Yes";"Electronic check";60,900000;688,500000;"No";2,768325
"7016-BPGEU";"Female";0;"No";"No";29;"No";"No phone service";"DSL";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Credit card (automatic)";25,100000;712,850000;"Yes";1,000000
"7233-IOQNP";"Female";0;"Yes";"No";43;"No";"No phone service";"DSL";"Yes";"No";"No";"Yes";"No";"No";"Month-to-month";"No";"Bank transfer (automatic)";34,000000;1505,350000;"No";2,768325
"2834-JKOOW";"Female";0;"No";"No";15;"No";"No phone service";"DSL";"Yes";"Yes";"Yes";"Yes";"No";"No";"One year";"No";"Mailed check";45,900000;693,450000;"No";2,768325
"2754-VDLTR";"Male";0;"No";"Yes";10;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"Yes";"Month-to-month";"No";"Electronic check";95,200000;930,400000;"Yes";1,000000
"2400-FEQME";"Male";0;"Yes";"Yes";55;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Mailed check";20,500000;1177,950000;"No";2,768325
"1763-KUAAW";"Female";1;"No";"No";18;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Bank transfer (automatic)";20,350000;369,600000;"No";2,768325
"1104-TNLZA";"Male";1;"Yes";"No";28;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"Yes";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";105,800000;2998,000000;"No";2,768325
"9317-WZPGV";"Female";1;"No";"No";2;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Bank transfer (automatic)";79,750000;159,400000;"Yes";1,000000
"8709-KRDVL";"Female";0;"No";"No";33;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";100,000000;3320,600000;"No";2,768325
"4488-PSYCG";"Male";0;"No";"No";16;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Bank transfer (automatic)";20,250000;327,450000;"Yes";1,000000
"1548-FEHVL";"Male";0;"Yes";"No";61;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";106,200000;6375,200000;"No";2,768325
"6258-PVZWJ";"Male";0;"Yes";"No";68;"Yes";"Yes";"DSL";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Credit card (automatic)";90,800000;6302,850000;"No";2,768325
"9558-IHEZX";"Female";0;"No";"No";71;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Two year";"Yes";"Credit card (automatic)";106,750000;7283,250000;"No";2,768325
"1031-IIDEO";"Female";0;"No";"No";1;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";70,850000;70,850000;"Yes";1,000000
"5832-XKAES";"Male";0;"No";"No";2;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Credit card (automatic)";69,800000;134,700000;"Yes";1,000000
"4701-AHWMW";"Male";0;"Yes";"No";55;"No";"No phone service";"DSL";"No";"No";"Yes";"Yes";"Yes";"Yes";"Month-to-month";"Yes";"Bank transfer (automatic)";54,550000;2978,300000;"Yes";1,000000
"6169-PGNCD";"Female";0;"No";"No";57;"Yes";"No";"DSL";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Two year";"Yes";"Credit card (automatic)";74,300000;4166,350000;"No";2,768325
"7632-MNYOY";"Male";1;"No";"No";66;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"One year";"No";"Credit card (automatic)";110,900000;7432,050000;"Yes";1,000000
"4576-CSAJH";"Male";0;"No";"No";22;"Yes";"No";"DSL";"No";"Yes";"No";"Yes";"No";"No";"One year";"Yes";"Credit card (automatic)";55,150000;1193,050000;"Yes";1,000000
"9770-LXDBK";"Female";0;"No";"No";3;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"No";"Mailed check";20,400000;63,150000;"No";2,768325
"1226-IENZN";"Male";1;"No";"No";16;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";78,750000;1218,250000;"No";2,768325
"9259-PACGQ";"Female";0;"Yes";"No";34;"Yes";"Yes";"DSL";"Yes";"Yes";"No";"Yes";"No";"No";"Month-to-month";"No";"Electronic check";62,650000;2274,900000;"Yes";1,000000
"1465-VINDH";"Female";0;"Yes";"Yes";10;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Credit card (automatic)";102,100000;1068,850000;"Yes";1,000000
"4990-ALDGW";"Male";0;"No";"No";57;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Mailed check";20,750000;1118,800000;"No";2,768325
"8722-PRFDV";"Female";0;"Yes";"Yes";71;"Yes";"No";"DSL";"Yes";"No";"Yes";"No";"Yes";"Yes";"Two year";"No";"Credit card (automatic)";77,550000;5574,350000;"No";2,768325
"1925-TIBLE";"Female";0;"Yes";"No";7;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Electronic check";86,500000;582,500000;"Yes";1,000000
"0048-PIHNL";"Female";0;"Yes";"No";49;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Bank transfer (automatic)";20,450000;900,900000;"No";2,768325
"6810-VCAEX";"Female";0;"No";"No";47;"No";"No phone service";"DSL";"Yes";"Yes";"No";"Yes";"No";"No";"One year";"No";"Credit card (automatic)";39,650000;1798,650000;"No";2,768325
"3978-YNKDD";"Male";0;"No";"Yes";19;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Credit card (automatic)";20,850000;467,500000;"No";2,768325
"4566-NECEV";"Male";0;"No";"No";5;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"No";"Yes";"Month-to-month";"No";"Electronic check";96,550000;500,100000;"No";2,768325
"2737-WFVYW";"Female";0;"No";"No";2;"No";"No phone service";"DSL";"No";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";45,250000;85,500000;"Yes";1,000000
"9912-OMZDS";"Female";0;"Yes";"Yes";59;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"No";"Yes";"Yes";"One year";"Yes";"Electronic check";106,150000;6256,200000;"No";2,768325
"2380-DAMQP";"Female";0;"Yes";"No";72;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"No";"Electronic check";115,150000;8349,700000;"No";2,768325
"0164-XAIRP";"Female";0;"No";"No";24;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"Yes";"Bank transfer (automatic)";19,550000;470,200000;"No";2,768325
"8182-PNAGI";"Male";0;"No";"No";12;"Yes";"No";"DSL";"No";"No";"No";"Yes";"No";"No";"Month-to-month";"No";"Bank transfer (automatic)";50,250000;593,750000;"Yes";1,000000
"9488-FYQAU";"Female";0;"Yes";"No";63;"Yes";"Yes";"Fiber optic";"No";"Yes";"Yes";"Yes";"Yes";"Yes";"Two year";"Yes";"Bank transfer (automatic)";109,250000;6841,400000;"No";2,768325
"1960-UOTYM";"Male";0;"Yes";"Yes";52;"Yes";"No";"DSL";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Two year";"No";"Electronic check";79,200000;4016,300000;"No";2,768325
"5245-VDBUR";"Female";0;"Yes";"No";52;"No";"No phone service";"DSL";"Yes";"No";"Yes";"No";"No";"No";"One year";"No";"Mailed check";35,450000;1958,950000;"No";2,768325
"6230-BSUXY";"Female";1;"No";"No";1;"Yes";"No";"Fiber optic";"No";"No";"Yes";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";85,000000;85,000000;"Yes";1,000000
"2144-ESWKO";"Male";0;"No";"No";43;"No";"No phone service";"DSL";"Yes";"No";"Yes";"No";"No";"No";"One year";"Yes";"Credit card (automatic)";35,200000;1463,700000;"No";2,768325
"1241-FPMOF";"Male";0;"No";"No";52;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Mailed check";19,650000;1025,050000;"No";2,768325
"2369-FEVNO";"Male";0;"No";"No";1;"Yes";"No";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Month-to-month";"Yes";"Mailed check";19,900000;19,900000;"No";2,768325
"9863-JZAIC";"Male";0;"No";"No";35;"Yes";"No";"DSL";"No";"No";"No";"No";"Yes";"No";"Month-to-month";"No";"Mailed check";55,000000;2010,550000;"Yes";1,000000
"5115-SQAAU";"Female";0;"Yes";"Yes";69;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"Yes";"Bank transfer (automatic)";25,600000;1673,400000;"No";2,768325
"3990-QYKBE";"Male";1;"Yes";"No";37;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";92,500000;3473,400000;"Yes";1,000000
"9572-WUKSB";"Male";0;"Yes";"No";3;"No";"No phone service";"DSL";"No";"No";"No";"Yes";"No";"No";"Month-to-month";"Yes";"Electronic check";29,900000;92,250000;"No";2,768325
"9820-RMCQV";"Female";0;"No";"No";11;"Yes";"No";"DSL";"Yes";"No";"No";"No";"No";"No";"Month-to-month";"No";"Credit card (automatic)";48,550000;501,000000;"Yes";1,000000
"4597-ELFTS";"Male";0;"No";"No";56;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"One year";"No";"Electronic check";24,900000;1334,000000;"Yes";1,000000
"8071-SBTRN";"Female";0;"No";"No";70;"Yes";"Yes";"Fiber optic";"Yes";"Yes";"Yes";"No";"Yes";"Yes";"Two year";"Yes";"Mailed check";111,150000;7737,550000;"No";2,768325
"4323-OHFOW";"Female";1;"Yes";"No";70;"Yes";"Yes";"Fiber optic";"No";"Yes";"No";"Yes";"Yes";"Yes";"One year";"Yes";"Bank transfer (automatic)";105,550000;7195,350000;"No";2,768325
"9274-CNFMO";"Male";1;"Yes";"No";4;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"No";"Electronic check";74,950000;308,700000;"Yes";1,000000
"7758-XKCBS";"Male";0;"No";"No";15;"No";"No phone service";"DSL";"No";"No";"No";"Yes";"No";"No";"Month-to-month";"Yes";"Electronic check";29,700000;438,250000;"Yes";1,000000
"2446-PLQVO";"Male";0;"No";"No";1;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Electronic check";70,300000;70,300000;"Yes";1,000000
"5389-FFVKB";"Male";1;"Yes";"No";32;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"No";"Yes";"Month-to-month";"Yes";"Credit card (automatic)";80,300000;2483,050000;"Yes";1,000000
"6229-LSCKB";"Male";1;"No";"No";6;"Yes";"No";"Fiber optic";"No";"No";"No";"No";"Yes";"No";"Month-to-month";"Yes";"Electronic check";79,700000;497,600000;"No";2,768325
"4078-SAYYN";"Female";0;"No";"No";11;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"No";"Yes";"Yes";"Month-to-month";"Yes";"Electronic check";100,750000;1129,750000;"Yes";1,000000
"6897-UUBNU";"Male";0;"No";"No";29;"Yes";"No";"Fiber optic";"No";"Yes";"No";"Yes";"Yes";"No";"Month-to-month";"No";"Mailed check";89,650000;2623,650000;"No";2,768325
"5916-QEWPT";"Female";0;"Yes";"No";2;"Yes";"No";"DSL";"No";"No";"Yes";"No";"Yes";"Yes";"Month-to-month";"No";"Credit card (automatic)";69,000000;147,800000;"No";2,768325
"0531-XBKMM";"Male";0;"No";"Yes";66;"Yes";"Yes";"DSL";"Yes";"Yes";"No";"Yes";"No";"No";"Two year";"No";"Bank transfer (automatic)";65,700000;4378,900000;"No";2,768325
"4534-WGCIR";"Female";0;"Yes";"Yes";58;"Yes";"Yes";"No";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"No internet service";"Two year";"No";"Credit card (automatic)";25,150000;1509,900000;"No";2,768325
"2685-SREOM";"Female";0;"Yes";"Yes";25;"Yes";"Yes";"Fiber optic";"No";"No";"Yes";"No";"No";"Yes";"Month-to-month";"Yes";"Electronic check";89,100000;2368,400000;"Yes";1,000000
"3452-SRFEG";"Male";0;"No";"No";49;"Yes";"Yes";"Fiber optic";"No";"No";"No";"No";"No";"No";"Month-to-month";"Yes";"Bank transfer (automatic)";74,600000;3720,350000;"No";2,768325
